405,치과 의사 드소토 선생님,윌리엄 스타이그,05,01,02," / "
406,칠판 앞에 나가기 싫어,"다니엘 포세트 ",01,04,03,학년필독서 / 소심한 마음을 극복하는 과정이 어떤 훈련이나 어른의 가르침을 통해서가 아니라 다른 사람을 도와 주고 싶은 마음에서 이루어진다는 감동적인 이야기이다.
407,커다란 귀가 싫어,김세실,01,02,01," / "
408,콩 세알 팥 세알,윤구병,01,02,02," / "
409,콩 한 알과 송아지,한해숙,03,01,01," / "
410,콩 한 쪽도 나누어요,고수산나,01,01,04,"국어4-1 나~r~n일부 수록~r~n7단원~r~n /  장기기증, 재능기부, 모금, 봉사활동 등 다양한 나눔의 방법과 중요한 이유, 그 예에 대한 일화를 담고 있어 유익한 책이다."
411,콩닥콩닥 짝 바꾸는 날,강정연,01,01,04,국어4-2 가~r~n일부 수록~r~n4단원~r~n /  마음에 드는 친구랑 짝을 하고 싶었지만 다른 사람의 마음도 중요하다는 것을 깨닫게 되는 이야기이다.
412,"콩이네 옆집이 수상하다! ",천효정,01,01,02," / "
413,콩쥐 팥쥐,김지수,03,01,01," / "
414,쿵! 소리로 깨우는 과학,안토니오 피셰티,19,04,04,학년필독서 /  소리가 도달하는 속도와 목소리의 높낮이가 다른 까닭 등 일상에 관계된 소리의 과학을 알려주는 책이다.
415,크록텔레 가족,파트리샤 베르비,01,01,02," / "
416,클로디아의 비밀,E. L. 코닉스버그,01,04,06,"학년필독서 / 가출한 남매, 클로디아와 제이미의 일주일간의 생활과 그 여정에서 일어난 일들을 담은 이야기이다."
417,"키다리 아저씨 ",진 웹스터,02,04,06,"학년필독서 / 고아인 제루샤 애벗이 한 후원자의 도움을 받아 대학에 진학한 후 꿋꿋하게 자신이 원하는 일과 사랑을 찾아가는 이야기다. "
418,태극기 다는 날,김용란,01,02,01," / "
419,토끼와 거북이,라퐁텐,01,01,01," / "
420,토끼와 자라,"김이경 ",03,01,01," / "
421,토끼와 호랑이,이현진,03,01,02," / "
422,토끼의 재판,홍성찬,04,01,03,국어3-2 나~r~n전문 수록~r~n9단원 / 구덩이에 빠진 호랑이를 나그네가 구해주지만 호랑이가 되려 나그네를 잡아먹으려 한다. 둘은 시시비비를 가리기 위해 동식물에게 재판을 부탁한다.
423,토끼의 현명한 재판,이광렬,03,01,01," / "
424,토머스 에디슨,캐런 월리스,09,03,02," / "
425,투발루에게 수영을 가르칠 걸 그랬어,유다정,01,01,04,국어4-2 나~r~n일부 수록~r~n7단원~r~n /  바닷물이 높아져 투발루 섬을 떠나게 된 주인공은 비행기에 오르기 전 섬과 같은 이름의 고양이를 잃어버리게 된다.
426,툴툴마녀는 글쓰기를 싫어해!,김정신,01,01,03,"국어3-2 나~r~n제목 '01~r~n7단원 / 잘난 체를 하던 툴툴마녀가 사고를 치고, 그 사고를 수습하기 위해서는 마법 고수에게 마법을 전수받아야 한다. 툴툴마녀는 마법 고수를 찾아가고, 마법 고수의 마음을 움직일 수 있는 글쓰기를 배우러 인간 아이들을 찾아가는 내용이다."
427,틀려도 괜찮아,마키타 신지,05,03,01," / "
428,파브르 식물 이야기1,장 앙리 파브르,19,01,05,국어 5-2 나 / 곤충학자 파브르가 들려주는 식물의 일생과 삶의 지혜에 관한 이야기이다.
429,파블로 피카소,베네딕트 르 로아러,09,02,02," / "
430,팥죽 할멈과 호랑이,김향이,03,01,02," / "
431,페인트,이희영,01,04,06,"학년필독서 / 국가 양육 공동체가 실현된 미래사회에서 청소년이 부모를 직접 면접 본 뒤 선택하는 이야기이다. "
432,푸른 사자 와니니,이현,01,04,05,학년필독서 / 초원에 사는 사자 와니니가 동물 친구들과 함께 어려움을 헤쳐가며 함께 성장하게 되는 이야기이다.
433,프리다 칼로,이사벨 산체스 베가라,09,03,02," / "
434,플랜더스의 개,위다,04,02,03," / "
435,피노키오,카를로 콜로디,02,01,02," / "
436,피터팬,제임스 매튜 배리,02,03,01," / "
437,피터팬,제임스 매튜배리 원작,02,04,04,국어4-2 가~r~n제목 수록~r~n4단원 /  잃어버린 그림자를 찾으러 온 피터팬을 만난 웬디 남매가 네버랜드에서 펼치는 모험 이야기를 담고 있다.
438,하루와 미요,임정자,01,01,03,국어활동3-1~r~n일부 수록~r~n9단원 / 겁이 많던 강아지 하루와 고양이 미요가 각자의 노력으로 용기를 찾고 희망을 갖는 이야기다.
439,학용품의 쉬는 시간,쓰치하시 다타시,01,02,02," / "
440,한글을 만든 빛나는 임금 세종대왕,노지영,09,01,01," / "
441,한지돌이,이종철,01,01,05,국어5-2 나~r~n일부 수록~r~n7단원 /  전통 종이인 한지가 만들어지는 과정과 이후의 다양한 쓰임을 소개한 그림책이다.
442,할머니 어디있게?,사사키 마키,01,02,01," / "
443,"할머니가 아프던 날 ",윤희정,01,02,02," / "
444,할머니의 용궁여행,권민조,01,02,02," / "
445,할머니의 트렉터,안셀모 로베다,01,02,01," / "
446,해골나라에 간 프리다와 디에고,파비안 네그린,09,02,02," / "
447,해님 달님,"김향이 ",03,01,02," / "
448,해와 달이 된 오누이,양혜원,04,01,03,국어3-2 나 ~r~n표지 수록~r~n9단원 / 호랑이가 어머니를 잡아먹고 어머니 행세를 하며 오누이까지 잡아먹으려고 한다. 오누이는 현명하게 일을 대처하고 하늘로 올라가 해와 달이 된다.
449,해와 바람,이솝,02,01,01," / "
450,"햄, 뭐라나 하는 쥐",이금이,01,04,06,"학년필독서 / 소통하지 못하는 어른들과 아이들이 서로를 이해하고, 화해하는 과정의 이야기이다."
451,행복한 비밀 하나 짹짹 콩콩이,성영란,01,01,03,국어 3-1 / 성미와 민철이의 행복한 비밀에 관한 이야기이다.
452,행복한 왕자,오스카 와일드,02,02,02," / "
453,행복한 청소부,모니카 페트,01,01,03,국어3-1 가~r~n제목 '01~r~n독서단원 / 스스로 배움을 찾고 자신이 즐거워 하는 일을 하는 청소부의 이야기다.
454,허생전,박지원,04,04,05,학년필독서 /  가난한 선비 허생은 빌린 1만 냥으로 도적들을 살리고도 부자에게 10배로 갚는다. 이는 조선의 약한 경제를 안타까워 하는 작가의 마음이 담겨있다.
455,헨젤과 그레텔,그림형제,02,03,01," / "
456,호랑이 배 속에 들어간 소금 장수와 기름 장수,김용택,03,01,02," / "
457,호랑이 형님,우현욱,03,01,01," / "
458,호랑이와 곶감,정해왕,03,01,01," / "
459,혹부리 영감,임정진,03,01,01," / "
460,황금사과,송희진,01,01,05,"국어6-1가 / 마을 중앙에 열린 황금사과 때문에 탐욕과 의심만 늘어갔던 사람들이 장벽을 세우고 분열되었다가 다시 그 벽을 허물게 되는 이야기이다.  "
461,황소와 도깨비,이상,01,03,02," / "
462,"효녀 심청 ",김지수,03,03,01," / "
463,훌륭한 예술가이며 현명한 어머니 신사임당,이현,09,03,01," / "
464,훨훨 간다,권정생,03,01,02," / "
465,흥부 놀부,홍영우,03,01,01," / "
466,흥부와 놀부,푸른숲 글방,03,02,03," / "
467,흥부전,김해등,01,01,03,국어 3-2 / 평생 밥 한 그릇 배불리 먹는 게 소원인 흥부와 가지면 가질수록 더 가지려고 하는 놀부의 이야기이다.
468,WHAT? 지구와 달,유영진,19,01,04,국어4-2 나~r~n일부 수록~r~n7단원 /  옛날부터 오늘날까지 지구와 달에 대해 사람들이 가졌던 생각과 궁금증에 대해 알려주는 책이다.
